Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-05,146.63,148.44,146.58,146.64,3390363.0,0.0,1.0,137.3234489844683,139.01856896443073,137.27662246568485,137.33281428822502,3390363.0
2017-04-04,146.5,146.9,146.05,146.34,3124200.0,0.0,1.0,137.20170003563126,137.57631218589918,136.78026136657982,137.05185517552408,3124200.0
2017-04-03,146.94,147.2005,146.09,146.62,3775283.0,0.0,1.0,137.61377340092596,137.857739563788,136.81772258160663,137.31408368071163,3775283.0
2017-03-31,146.87,147.18,146.65,146.83,3248666.0,0.0,1.0,137.54821627462908,137.83854069108673,137.34217959198173,137.5107550596023,3248666.0
2017-03-30,146.72,147.38,146.43,146.95,2450781.0,0.0,1.0,137.4077367182786,138.0258467662207,137.13614290933435,137.62313870468267,2450781.0
2017-03-29,146.37,147.42,145.96,147.04,3729973.0,0.0,1.0,137.07995108679418,138.06330798124748,136.69597363276955,137.70742643849294,3729973.0
2017-03-28,147.29,147.35,145.94,147.2,4635519.0,0.0,1.0,137.94155903241042,137.9977508549506,136.67724302525613,137.85727129860012,4635519.0
2017-03-27,147.07,147.68,146.26,146.87,2943006.0,0.0,1.0,137.73552234976304,138.30680587892166,136.9769327454705,137.54821627462908,2943006.0
2017-03-24,147.85,150.15,147.01,147.71,4735350.0,0.0,1.0,138.46601604278553,140.62003590682616,137.67933052722285,138.33490179019176,4735350.0
2017-03-23,147.28,148.41,147.03,147.99,3219352.0,0.0,1.0,137.93219372865371,138.99047305316063,137.69806113473626,138.59713029537932,3219352.0
2017-03-22,146.73,147.93,146.06,147.36,3169038.0,0.0,1.0,137.4171020220353,138.54093847283912,136.78962667033653,138.00711615870733,3169038.0
2017-03-21,148.33,148.7,146.26,146.61,4530019.0,0.0,1.0,138.91555062310707,139.2620668621049,136.9769327454705,137.30471837695495,4530019.0
2017-03-20,149.38,149.59,147.7,147.8,5906058.0,0.0,1.0,139.8989075175604,140.09557889645106,138.32553648643506,138.41918952400204,5906058.0
2017-03-17,149.4,149.99,148.13,149.6,9001961.0,0.0,1.0,139.91763812507378,140.47019104671898,138.72824454797308,140.10494420020774,9001961.0
2017-03-16,148.4,149.19,148.01,148.73,3544464.0,0.0,1.0,138.98110774940395,139.7209667461831,138.6158609028927,139.290162773375,3544464.0
2017-03-15,147.35,148.38,146.76,147.95,3670513.0,0.0,1.0,137.9977508549506,138.96237714189053,137.4451979333054,138.5596690803525,3670513.0
2017-03-14,147.27,147.59,146.46,147.16,3272706.0,0.0,1.0,137.92282842489703,138.22251814511137,137.16423882060445,137.81981008357334,3272706.0
2017-03-13,147.33,147.67,146.5,147.43,2933276.0,0.0,1.0,137.97902024743723,138.29744057516496,137.20170003563126,138.0726732850042,2933276.0
2017-03-10,147.24,147.46,146.45,146.85,3122443.0,0.0,1.0,137.89473251362693,138.1007691962743,137.15487351684774,137.5294856671157,3122443.0
2017-03-09,147.08,147.16,146.53,146.62,3594694.0,0.0,1.0,137.74488765351975,137.81981008357334,137.22979594690133,137.31408368071163,3594694.0
2017-03-08,146.22,147.12,145.92,146.92,3614479.0,0.0,1.0,136.93947153044368,137.78234886854656,136.65851241774274,137.59504279341257,3614479.0
2017-03-07,146.33,146.95,145.83,146.02,3995889.0,0.89,1.0,137.0424898717674,137.62313870468267,136.57422468393247,136.75216545530975,3995889.0
2017-03-06,147.13,147.51,146.58,147.13,3998026.0,0.0,1.0,136.95695394077816,137.3106795065873,136.4449827271071,136.95695394077816,3998026.0
2017-03-03,148.12,148.26,146.82,147.81,3413398.0,0.0,1.0,137.87850212538615,138.00882207068423,136.6683883476181,137.58993653222606,3413398.0
2017-03-02,147.08,148.23,146.3886,147.95,4053352.0,0.0,1.0,136.91041110317173,137.98089636812034,136.26681674474955,137.72025647752415,4053352.0
2017-03-01,146.72,147.6999,145.891,146.68,6213540.0,0.0,1.0,136.57530267240517,137.48744920381665,135.80362242489,136.53806840232002,6213540.0
2017-02-28,144.98,145.63,144.465,144.91,4211949.0,0.0,1.0,134.95561192370025,135.56066881258428,134.4762206963537,134.8904519510512,4211949.0
2017-02-27,145.87,146.01,144.8,145.3,4388414.0,0.0,1.0,135.7840744330953,135.91439437839338,134.788057708317,135.25348608438162,4388414.0
2017-02-24,144.65,146.0799,144.65,145.95,3516680.0,0.0,1.0,134.6484291954976,135.97946126536723,134.6484291954976,135.85854297326563,3516680.0
2017-02-23,146.11,146.33,144.51,144.71,4184046.0,0.0,1.0,136.00748005360634,136.21226853907478,134.5181092501995,134.70428060062537,4184046.0
2017-02-22,145.05,145.47,143.97,145.25,5037762.0,0.0,1.0,135.02077189634932,135.4117317322436,134.0154466040497,135.20694324677515,5037762.0
2017-02-21,145.6,145.65,143.25,145.02,9274668.0,0.0,1.0,135.5327431100204,135.57928594762686,133.34522974251664,134.99284619378545,9274668.0
2017-02-17,141.36,143.12,141.0,143.0,5105647.0,0.0,1.0,131.58591048099234,133.22421836473984,131.25080205022581,133.11251555448433,5105647.0
2017-02-16,142.39,142.985,140.9,141.54,4295811.0,0.0,1.0,132.54469293568548,133.0985527032024,131.15771637501288,131.7534646963756,4295811.0
2017-02-15,141.27,142.66,140.95,142.19,4343541.0,0.0,1.0,131.50213337330072,132.79602425876038,131.20425921261932,132.3585215852596,4343541.0
2017-02-14,139.95,141.365,139.34,141.36,4775167.0,0.0,1.0,130.27340246049008,131.590564764753,129.70557984169122,131.58591048099234,4775167.0
2017-02-13,140.48,140.65,139.05,139.87,2753068.0,0.0,1.0,130.76675653911857,130.92500218698058,129.43563138357376,130.19893392031975,2753068.0
2017-02-10,138.6,140.57,138.245,139.85,3296963.0,0.0,1.0,129.01674584511557,130.85053364681022,128.6862916981097,130.18031678527714,3296963.0
2017-02-09,137.78,139.15,137.41,138.71,2931873.0,0.0,1.0,128.25344330836958,129.52871705878667,127.90902631008176,129.11914008784981,2931873.0
2017-02-08,136.89,137.91,136.82,137.88,2882742.0,0.0,1.0,127.42498079897453,128.37445468614638,127.35982082632549,128.34652898358252,2882742.0
2017-02-07,137.16,137.7,136.33,136.65,3239029.0,0.0,1.0,127.67631212204944,128.17897476819923,126.90370101778217,127.20157517846351,3239029.0
2017-02-06,137.43,137.9,136.45,136.49,3863165.0,0.0,1.0,127.92764344512435,128.3651461186251,127.01540382803765,127.05263809812284,3863165.0
2017-02-03,137.26,138.47,136.97,137.98,2653721.0,0.0,1.0,127.76939779726236,128.89573446733877,127.49944933914487,128.43961465879542,2653721.0
2017-02-02,137.47,137.55,136.56,136.95,2197649.0,0.0,1.0,127.96487771520951,128.03934625537985,127.11779807077188,127.48083220410228,2197649.0
2017-02-01,137.66,137.96,136.53,137.44,2968601.0,0.0,1.0,128.14174049811407,128.42099752375285,127.089872368208,127.93695201264563,2968601.0
2017-01-31,137.63,138.615,136.85,137.58,3226774.0,0.0,1.0,128.11381479555018,129.0307086963975,127.38774652888937,128.06727195794375,3226774.0
2017-01-30,137.99,138.49,136.86,138.47,2704899.0,0.0,1.0,128.44892322631674,128.91435160238137,127.39705509641067,128.89573446733877,2704899.0
2017-01-27,138.8,138.83,137.7,138.33,3149024.0,0.0,1.0,129.20291719554143,129.23084289810532,128.17897476819923,128.7654145220407,3149024.0
2017-01-26,138.01,139.18,137.71,138.46,2931491.0,0.0,1.0,128.4675403613593,129.55664276135056,128.18828333572054,128.88642589981748,2931491.0
2017-01-25,138.45,139.37,137.43,137.48,3631714.0,0.0,1.0,128.87711733229617,129.7335055442551,127.92764344512435,127.9741862827308,3631714.0
2017-01-24,137.88,138.38,137.3,138.06,4055080.0,0.0,1.0,128.34652898358252,128.81195735964712,127.80663206734755,128.51408319896578,4055080.0
2017-01-23,135.31,138.27,135.0,138.07,7055951.0,0.0,1.0,125.9542271306103,128.70956311691293,125.66566153745023,128.52339176648707,7055951.0
2017-01-20,135.26,136.0,134.6,135.6,4853702.0,0.0,1.0,125.90768429300384,126.59651828957949,125.29331883659853,126.22417558872779,4853702.0
2017-01-19,136.0,136.78,134.93,135.39,5078666.0,0.0,1.0,126.59651828957949,127.32258655624032,125.60050156480119,126.02869567078064,5078666.0
2017-01-18,135.9,136.295,134.92,136.16,3869678.0,0.0,1.0,126.50343261436657,126.87112103145762,125.59119299727988,126.74545536992018,3869678.0
2017-01-17,135.09,136.48,134.76,135.93,3976936.0,0.0,1.0,125.74943864514186,127.04332953060153,125.4422559169392,126.53135831693045,3976936.0
2017-01-13,134.92,135.75,134.76,135.04,3117703.0,0.0,1.0,125.59119299727988,126.36380410154717,125.4422559169392,125.7028958075354,3117703.0
2017-01-12,135.51,135.53,133.94,135.07,3600181.0,0.0,1.0,126.14039848103614,126.15901561607875,124.67895338019322,125.73082151009928,3600181.0
2017-01-11,136.1,136.385,134.74,135.7,4643728.0,0.0,1.0,126.68960396479241,126.95489813914925,125.42363878189664,126.31726126394071,4643728.0
2017-01-10,134.0,136.38,133.77,136.1,5928339.0,0.0,1.0,124.73480478532097,126.9502438553886,124.52070773233126,126.68960396479241,5928339.0
2017-01-09,133.22,134.76,133.14,134.31,4310227.0,0.0,1.0,124.00873651866014,125.4422559169392,123.9342679784898,125.02337037848105,4310227.0
2017-01-06,133.97,134.33,133.05,133.53,3827482.0,0.0,1.0,124.7068790827571,125.04198751352364,123.85049087079818,124.29730211182022,3827482.0
2017-01-05,134.98,135.46,133.7801,133.9,3821073.0,0.0,1.0,125.64704440240764,126.0938556434297,124.53010938552775,124.64171911010806,3821073.0
2017-01-04,134.34,135.94,134.21,135.5,4055284.0,0.0,1.0,125.05129608104492,126.54066688445174,124.93028470326813,126.13108991351487,4055284.0
2017-01-03,135.1,135.51,133.589,134.31,5300410.0,0.0,1.0,125.75874721266315,126.14039848103614,124.35222266019585,125.02337037848105,5300410.0
2016-12-30,135.64,135.82,133.83,134.08,4149140.0,0.0,1.0,126.26140985881295,126.42896407419622,124.57655913745901,124.80927332549133,4149140.0
2016-12-29,135.02,135.8499,134.63,135.1,2777885.0,0.0,1.0,125.68427867249282,126.45679669108489,125.32124453916241,125.75874721266315,2777885.0
2016-12-28,135.57,135.86,134.66,135.07,3369386.0,0.0,1.0,126.19624988616391,126.46619834428141,125.34917024172628,125.73082151009928,3369386.0
2016-12-27,134.76,135.72,134.71,135.26,2254748.0,0.0,1.0,125.4422559169392,126.3358783989833,125.39571307933275,125.90768429300384,2254748.0
2016-12-23,135.65,135.99,134.79,135.05,2337685.0,0.0,1.0,126.27071842633426,126.5872097220582,125.47018161950308,125.71220437505671,2337685.0
2016-12-22,136.25,137.0,135.18,135.43,4094496.0,0.0,1.0,126.82923247761181,127.52737504170875,125.83321575283351,126.06592994086583,4094496.0
2016-12-21,136.93,137.24,136.56,136.83,2705503.0,0.0,1.0,127.46221506905971,127.75078066221978,127.11779807077188,127.36912939384679,2705503.0
2016-12-20,135.65,137.24,135.43,137.11,4301529.0,0.0,1.0,126.27071842633426,127.75078066221978,126.06592994086583,127.62976928444299,4301529.0
2016-12-19,135.06,136.5,134.79,135.44,3463103.0,0.0,1.0,125.72151294257799,127.06194666564413,125.47018161950308,126.0752385083871,3463103.0
2016-12-16,136.11,136.61,135.05,135.11,9429194.0,0.0,1.0,126.69891253231373,127.16434090837836,125.71220437505671,125.76805578018447,9429194.0
2016-12-15,136.51,137.325,135.77,135.84,5839829.0,0.0,1.0,127.07125523316542,127.82990348615076,126.38242123658978,126.44758120923882,5839829.0
2016-12-14,136.05,136.88,135.75,135.98,7033396.0,0.0,1.0,126.64306112718597,127.41567223145324,126.36380410154717,126.5779011545369,7033396.0
2016-12-13,134.55,136.89,134.55,136.54,6886268.0,0.0,1.0,125.24677599899208,127.42498079897453,125.24677599899208,127.0991809357293,6886268.0
2016-12-12,133.13,134.66,133.13,134.58,6276056.0,0.0,1.0,123.92495941096851,125.34917024172628,123.92495941096851,125.27470170155595,6276056.0
2016-12-09,132.51,133.4,131.1,133.39,5174577.0,0.0,1.0,123.34782822464837,124.17629073404342,122.03532020414612,124.16698216652212,5174577.0
2016-12-08,132.21,133.13,131.58,132.53,4975219.0,0.0,1.0,123.06857119900961,123.92495941096851,122.48213144516818,123.36644535969096,4975219.0
2016-12-07,128.75,133.06,128.75,132.46,6987286.0,0.0,1.0,119.84780683664235,123.85979943831947,119.84780683664235,123.30128538704191,6987286.0
2016-12-06,130.13,130.14,128.6775,128.74,4292631.0,0.0,1.0,121.13238915458074,121.14169772210201,119.78031972211299,119.83849826912108,4292631.0
2016-12-05,130.32,130.46,129.56,129.68,4065425.0,0.0,1.0,121.30925193748529,121.4395718827834,120.60180080586706,120.71350361612258,4065425.0
2016-12-02,129.04,130.615,128.91,129.87,3738323.0,0.0,1.0,120.11775529475983,121.58385467936344,119.99674391698304,120.89036639902713,3738323.0
2016-12-01,129.34,130.35,129.0,129.47,5398644.0,0.0,1.0,120.39701232039862,121.33717764004916,120.08052102467467,120.51802369817543,5398644.0
2016-11-30,129.34,130.32,128.81,129.4,6972912.0,0.0,1.0,120.39701232039862,121.30925193748529,119.90365824177012,120.45286372552638,6972912.0
2016-11-29,130.35,130.78,129.25,129.62,4127022.0,0.69,1.0,121.33717764004916,121.73744604346476,120.31323521270699,120.65765221099481,4127022.0
2016-11-28,131.25,131.65,130.17,130.64,4858978.0,0.0,1.0,121.52802434727242,121.89839546909269,120.52802231835771,120.96320838649652,4858978.0
2016-11-25,131.86,132.135,131.07,131.57,2545977.0,0.0,1.0,122.09284030804834,122.34747045429974,121.3613573424533,121.82432124472862,2545977.0
2016-11-23,131.36,131.99,130.86,131.21,3610150.0,0.0,1.0,121.629876405773,122.21321092263992,121.16691250349768,121.4909872350904,3610150.0
2016-11-22,128.38,131.3,128.38,130.98,5533566.0,0.0,1.0,118.87061154821207,121.57432073749997,118.87061154821207,121.27802384004374,5533566.0
2016-11-21,128.28,128.9,127.41,128.22,4072116.0,0.0,1.0,118.778018767757,119.35209400657841,117.97246157779794,118.72246309948396,4072116.0
2016-11-18,128.93,129.36,127.72,128.33,4428888.0,0.0,1.0,119.37987184071493,119.77802079667171,118.25949919720864,118.82431515798454,4428888.0
2016-11-17,125.87,129.14,125.7,128.93,6801084.0,0.0,1.0,116.54653275878995,119.57431667967055,116.38912503201634,119.37987184071493,6801084.0
2016-11-16,123.6,125.7,123.28,125.33,9778412.0,0.0,1.0,114.44467664245997,116.38912503201634,114.14837974500377,116.0465317443326,9778412.0
2016-11-15,127.07,127.67,122.92,124.4,13445388.0,0.0,1.0,117.65764612425072,118.21320280698112,113.81504573536553,115.18541888610049,13445388.0
2016-11-14,130.5,130.64,126.94,127.67,11438461.0,0.0,1.0,120.83357849385943,120.96320838649652,117.53727550965914,118.21320280698112,11438461.0
2016-11-11,129.06,130.13,128.72,129.85,5496122.0,0.0,1.0,119.5002424553065,120.4909852061757,119.1854270017593,120.23172542090151,5496122.0
2016-11-10,126.72,130.1,126.51,129.03,8736976.0,0.0,1.0,117.33357139265799,120.46320737203918,117.13912655370237,119.47246462116999,8736976.0
2016-11-09,120.95,126.26,120.32,126.02,8052506.0,0.0,1.0,111.99096796040077,116.9076446025647,111.40763344353384,116.68542192947254,8052506.0
2016-11-08,123.95,125.42,123.6,124.25,6105468.0,0.0,1.0,114.7687513740527,116.12986524674216,114.44467664245997,115.04652971541789,6105468.0
2016-11-07,122.5,123.98,122.31,123.75,5510441.0,0.0,1.0,113.42615605745426,114.79652920818923,113.25022977458964,114.58356581314257,5510441.0
2016-11-04,120.54,121.9,120.06,120.91,4607562.0,0.0,1.0,111.611337560535,112.87059937472388,111.16689221435068,111.95393084821873,4607562.0
2016-11-03,120.34,120.93,120.08,120.18,5113483.0,0.0,1.0,111.42615199962486,111.97244940430976,111.18541077044169,111.27800355089677,5113483.0
2016-11-02,119.93,121.29,119.82,120.29,4845459.0,0.0,1.0,111.0465215997591,112.30578341394799,110.94466954125852,111.37985560939734,4845459.0
2016-11-01,121.69,122.25,119.2,119.89,7492541.0,0.0,1.0,112.67615453576823,113.1946741063166,110.37059430243713,111.00948448757707,7492541.0
2016-10-31,123.35,123.5,121.62,122.01,5671525.0,0.0,1.0,114.21319469132231,114.35208386200492,112.6113395894497,112.97245143322445,5671525.0
2016-10-28,122.7,124.09,122.2065,123.58,4497717.0,0.0,1.0,113.61134161836439,114.8983812666898,113.15439624681865,114.42615808636896,4497717.0
2016-10-27,122.71,123.46,121.85,122.26,4261602.0,0.0,1.0,113.6206008964099,114.31504674982288,112.82430298449634,113.20393338436212,4261602.0
2016-10-26,122.83,123.75,122.4,122.71,5454160.0,0.0,1.0,113.73171223295597,114.58356581314257,113.3335632769992,113.6206008964099,5454160.0
2016-10-25,126.27,126.27,123.29,123.34,8731346.0,0.0,1.0,116.91690388061019,116.91690388061019,114.15763902304928,114.20393541327681,8731346.0
2016-10-24,127.23,128.14,127.23,127.78,3824719.0,0.0,1.0,117.80579457297883,118.6483888751199,117.80579457297883,118.31505486548168,3824719.0
2016-10-21,125.31,126.8,125.25,126.6,3234032.0,0.0,1.0,116.02801318824159,117.40764561702204,115.97245751996854,117.22246005611191,3234032.0
2016-10-20,125.95,127.08,125.57,126.25,3543223.0,0.0,1.0,116.620606983154,117.66690540229622,116.26875441742474,116.8983853245192,3543223.0
2016-10-19,125.76,126.09,124.51,125.89,4095509.0,0.0,1.0,116.44468070028938,116.75023687579109,115.28727094460106,116.56505131488096,4095509.0
2016-10-18,126.15,126.25,125.15,125.74,3563302.0,0.0,1.0,116.80579254406413,116.8983853245192,115.87986473951348,116.42616214419836,3563302.0
2016-10-17,126.18,126.8,124.88,125.14,3753022.0,0.0,1.0,116.83357037820065,117.40764561702204,115.6298642322848,115.87060546146797,3753022.0
2016-10-14,126.9,127.56,126.42,126.42,4462055.0,0.0,1.0,117.50023839747712,118.11135074848055,117.0557930512928,117.0557930512928,4462055.0
2016-10-13,126.25,126.66,125.173,126.29,3655714.0,0.0,1.0,116.8983853245192,117.27801572438496,115.90116107901814,116.93542243670122,3655714.0
2016-10-12,125.85,127.16,125.71,126.69,3545888.0,0.0,1.0,116.52801420269893,117.74097962666028,116.39838431006183,117.30579355852147,3545888.0
2016-10-11,126.85,127.08,125.46,125.85,5113677.0,0.0,1.0,117.45394200724957,117.66690540229622,116.16690235892418,116.52801420269893,5113677.0
2016-10-10,128.45,128.94,127.25,127.25,4349741.0,0.0,1.0,118.9354264945306,119.38913111876043,117.82431312906984,117.82431312906984,4349741.0
2016-10-07,129.83,130.41,127.88,128.31,5500226.0,0.0,1.0,120.21320686481052,120.75024499144988,118.40764764593673,118.80579660189352,5500226.0
2016-10-06,126.87,130.45,126.43,130.19,7470705.0,0.0,1.0,117.47246056334059,120.7872821036319,117.06505232933831,120.54654087444874,7470705.0
2016-10-05,128.32,129.03,127.52,127.58,4115427.0,0.0,1.0,118.81505587993902,119.47246462116999,118.07431363629851,118.12986930457154,4115427.0
2016-10-04,128.53,129.92,127.95,128.2,4848592.0,0.0,1.0,119.00950071889467,120.29654036722005,118.4724625922553,118.70394454339294,4848592.0
2016-10-03,128.2,128.82,127.97,128.5,3652705.0,0.0,1.0,118.70394454339294,119.27801978221434,118.49098114834631,118.98172288475814,3652705.0
2016-09-30,127.87,129.24,127.63,128.68,5694499.0,0.0,1.0,118.39838836789124,119.66690946012564,118.17616569479908,119.14838988957727,5694499.0
2016-09-29,128.5,130.74,127.91,127.93,5987412.0,0.0,1.0,118.98172288475814,121.05580116695161,118.43542548007326,118.45394403616429,5987412.0
2016-09-28,127.21,128.53,127.06,128.27,5746299.0,0.0,1.0,117.7872760168878,119.00950071889467,117.64838684620521,118.76875948971151,5746299.0
2016-09-27,125.8,126.99,125.36,126.82,4433646.0,0.0,1.0,116.4817178124714,117.58357189988666,116.07430957846911,117.42616417311305,4433646.0
2016-09-26,127.1,127.23,125.35,125.45,5337799.0,0.0,1.0,117.68542395838723,117.80579457297883,116.06505030042361,116.15764308087867,5337799.0
2016-09-23,128.63,129.2,127.79,127.79,4464250.0,0.0,1.0,119.10209349934972,119.62987234794359,118.32431414352719,118.32431414352719,4464250.0
2016-09-22,128.82,129.65,128.72,128.75,4099565.0,0.0,1.0,119.27801978221434,120.0465398599914,119.1854270017593,119.21320483589581,4099565.0
2016-09-21,127.52,128.59,126.55,128.11,5367370.0,0.0,1.0,118.07431363629851,119.0650563871677,117.17616366588439,118.6206110409834,5367370.0
2016-09-20,126.86,127.33,126.33,126.83,3626428.0,0.0,1.0,117.46320128529509,117.89838735343389,116.97245954888324,117.43542345115857,3626428.0
2016-09-19,126.68,127.37,126.17,126.29,4475328.0,0.0,1.0,117.29653428047598,117.93542446561592,116.82431110015514,116.93542243670122,4475328.0
2016-09-16,127.02,127.02,125.7,126.11,6940062.0,0.0,1.0,117.61134973402318,117.61134973402318,116.38912503201634,116.7687554318821,6940062.0
2016-09-15,125.97,127.635,125.71,126.96,5110447.0,0.0,1.0,116.639125539245,118.18079533382183,116.39838431006183,117.55579406575015,5110447.0
2016-09-14,125.61,126.945,125.565,126.26,4313902.0,0.0,1.0,116.30579152960678,117.54190514868188,116.26412477840199,116.9076446025647,4313902.0
2016-09-13,127.74,128.0,125.43,125.72,6376284.0,0.0,1.0,118.27801775329965,118.51875898248282,116.13912452478766,116.40764358810735,6376284.0
2016-09-12,126.5,128.855,126.0,128.59,7882616.0,0.0,1.0,117.12986727565685,119.31042725537361,116.66690337338153,119.0650563871677,7882616.0
2016-09-09,130.64,130.89,127.73,127.74,6315009.0,0.0,1.0,120.96320838649652,121.19469033763419,118.26875847525415,118.27801775329965,6315009.0
2016-09-08,131.55,132.94,131.12,131.26,5019625.0,0.0,1.0,121.80580268863763,123.09284233696302,121.40765373268084,121.53728362531793,5019625.0
2016-09-07,133.3,133.87,132.16,132.79,4676049.0,0.0,1.0,123.42617634660127,123.95395519519512,122.37061864941352,122.95395316628041,4676049.0
2016-09-06,134.96,135.72,133.8814,134.1,4215934.0,0.0,1.0,124.96321650215533,125.66692163361381,123.96451077216702,124.16691859024176,4215934.0
2016-09-02,134.77,135.88,134.55,135.15,3402572.0,0.0,1.0,124.78729021929071,125.81507008234192,124.58358610228957,125.13914278501996,3402572.0
2016-09-01,134.48,135.06,133.66,134.23,3851836.0,0.0,1.0,124.51877115597101,125.0558092826104,123.75951035623949,124.28728920483334,3851836.0
2016-08-31,133.89,134.68,133.6,134.12,4650586.0,0.0,1.0,123.97247375128612,124.70395671688115,123.70395468796644,124.18543714633279,4650586.0
2016-08-30,134.8,135.05,133.63,134.1,3440422.0,0.69,1.0,124.81506805342724,125.04655000456489,123.73173252210296,124.16691859024176,3440422.0
2016-08-29,134.86,135.3,134.58,135.24,3227491.0,0.0,1.0,124.23140174404635,124.6367244251036,123.9734691288281,124.58145315041396,3227491.0
2016-08-26,135.43,136.18,133.92,134.36,4193411.0,0.0,1.0,124.75647885359777,125.44736978721808,123.36548510724221,123.77080778829948,4193411.0
2016-08-25,134.73,136.16,134.37,135.43,3168609.0,0.0,1.0,124.11164731555213,125.4289460289882,123.78001966741441,124.75647885359777,3168609.0
2016-08-24,135.77,136.25,134.81,135.06,4110279.0,0.0,1.0,125.06968274350565,125.51185294102264,124.18534234847165,124.41563932634509,4110279.0
2016-08-23,135.93,136.55,135.93,136.22,2959986.0,0.0,1.0,125.21707280934464,125.78820931447078,125.21707280934464,125.48421730367782,2959986.0
2016-08-22,135.6,135.85,135.02,135.34,2752526.0,0.0,1.0,124.9130807985517,125.14337777642514,124.37879180988534,124.67357194156334,2752526.0
2016-08-19,134.42,135.76,134.32,135.46,3959011.0,0.0,1.0,123.82607906298908,125.0604708643907,123.7339602718397,124.78411449094259,3959011.0
2016-08-18,136.03,136.15,134.44,134.8,4430783.0,0.0,1.0,125.30919160049402,125.41973414987326,123.84450282121895,124.17613046935672,4430783.0
2016-08-17,135.5,136.47,134.75,136.15,5222110.0,0.0,1.0,124.82096200740233,125.71451428155126,124.13007107378202,125.41973414987326,5222110.0
2016-08-16,137.65,138.65,135.66,136.23,7286139.0,0.0,1.0,126.80151601711388,127.72270392860763,124.96835207324132,125.49342918279275,7286139.0
2016-08-15,137.11,137.97,136.93,137.06,6327437.0,0.0,1.0,126.30407454490727,127.09629614879188,126.13826072083839,126.25801514933258,6327437.0
2016-08-12,136.0,137.39,135.6321,136.57,4089419.0,0.0,1.0,125.2815559631492,126.56200716012549,124.94265093051067,125.80663307270063,4089419.0
2016-08-11,136.31,137.5,135.17,137.04,4183308.0,0.0,1.0,125.56712421571227,126.66333783038982,124.51696999660938,126.23959139110269,4183308.0
2016-08-10,136.3,136.89,135.06,135.6,3438042.0,0.0,1.0,125.55791233659734,126.10141320437862,124.41563932634509,124.9130807985517,3438042.0
2016-08-09,136.27,137.09,135.34,136.11,3180435.0,0.0,1.0,125.53027669925252,126.28565078667738,124.67357194156334,125.38288663341352,3180435.0
2016-08-08,136.91,137.401,136.16,136.21,3182761.0,0.0,1.0,126.1198369626085,126.57214022715195,125.4289460289882,125.4750054245629,3182761.0
2016-08-05,137.0,137.74,136.6,136.91,3022121.0,0.0,1.0,126.20274387464295,126.88442292914833,125.83426871004544,126.1198369626085,3022121.0
2016-08-04,135.79,137.2,135.46,136.05,3802914.0,0.0,1.0,125.08810650173551,126.38698145694168,124.78411449094259,125.3276153587239,3802914.0
2016-08-03,137.13,137.22,135.7,137.06,3642635.0,0.0,1.0,126.32249830313712,126.40540521517157,125.00519958970106,126.25801514933258,3642635.0
2016-08-02,138.91,139.0,136.82,137.22,3898130.0,0.0,1.0,127.962212785596,128.04511969763044,126.03693005057407,126.40540521517157,3898130.0
2016-08-01,138.06,138.94,137.85,138.77,3157471.0,0.0,1.0,127.17920306082631,127.98984842294081,126.98575359941262,127.83324647798688,3157471.0
2016-07-29,137.46,138.72,137.44,138.24,3662531.0,0.0,1.0,126.62649031393008,127.78718708241219,126.60806655570019,127.3450168848952,3662531.0
2016-07-28,136.19,138.12,136.105,137.96,3229964.0,0.0,1.0,125.45658166633301,127.23447433551594,125.37828069385604,127.08708426967695,3229964.0
2016-07-27,137.01,137.69,135.96,136.31,3029605.0,0.0,1.0,126.21195575375788,126.83836353357363,125.24470844668946,125.56712421571227,3029605.0
2016-07-26,136.5,137.51,136.06,136.75,2575621.0,0.0,1.0,125.74214991889608,126.67254970950475,125.33682723783883,125.97244689676951,2575621.0
2016-07-25,136.55,136.85,136.15,136.5,3352353.0,0.0,1.0,125.78820931447078,126.06456568791887,125.41973414987326,125.74214991889608,3352353.0
2016-07-22,136.41,136.64,135.96,136.52,2627239.0,0.0,1.0,125.65924300686163,125.87111622650518,125.24470844668946,125.76057367712596,2627239.0
2016-07-21,136.76,137.14,135.47,136.07,4975126.0,0.0,1.0,125.98165877588444,126.33171018225205,124.79332637005751,125.34603911695376,4975126.0
2016-07-20,137.4,137.45,136.77,137.41,3092000.0,0.0,1.0,126.57121903924045,126.61727843481512,125.9908706549994,126.58043091835538,3092000.0
2016-07-19,136.07,137.05,135.56,136.98,3831522.0,0.0,1.0,125.34603911695376,126.24880327021765,124.87623328209196,126.18432011641306,3831522.0
2016-07-18,135.46,136.48,134.81,136.34,3727629.0,0.0,1.0,124.78411449094259,125.72372616066619,124.18534234847165,125.59475985305708,3727629.0
2016-07-15,135.12,135.59,134.65,134.78,5322755.0,0.0,1.0,124.47091060103472,124.90386891943677,124.03795228263265,124.15770671112683,5322755.0
2016-07-14,134.4,134.79,133.83,134.54,3122618.0,0.0,1.0,123.80765530475922,124.16691859024176,123.28257819520779,123.93662161236833,3122618.0
2016-07-13,134.84,135.2,133.1,133.56,4231757.0,0.0,1.0,124.21297798581647,124.54460563395419,122.61011101981734,123.03385745910447,4231757.0
